อย่าใกล้เกิน เพื่อนกันเราต่างคนคือเพื่อนกัน ไม่มีวันทีเธอจะมองจะมารักกัน ฉันจืงตั้งใจเว้นระยะทาง ทิ้งความห่างไม่ให้เราใกล้กัน ทั้งๆที่ในใจฉัน อยากมีเธอยืนอยู่ตรงนี้,jA-2 klaj3 kZn1 PWn3 kan1 raw1 tAN2 Kon1 KV-1 PWn3 kan1 maj3 mI-1 wan1 TI-1 TZ-1 ca?2 mXN1 ca?2 mA-1 rak4 kan1 Can5 cVN1 taN3 caj1 wen4 ra-1 ja-4 TAN1 TiN4 KwAm1 hAN2 maj3 haj3 raw1 klaj3 kan1 TaN4 TaN4 TI-3 naj1 caj1 Can5 jAk2 mI-1 TZ-1 jVn1  troN1 nI-4
อย่าใกล้เกินไป ช่วยเดินถอยไปล้กที อย่ามาชิดกันเกินไปกว่านี้ โปรดเถอะเธอคนดีโปรดเห็นใด,jA-2 klaj3 kZn1 paj1 CRj3 dZn1 TXj5 paj1 lok4 TI-1 jA-2 mA-1 Cit4 kan1 kZn1 paj1 kwA-2 nI-4 prOt2 Tz?2 TZ-1 Kon1 dI-1 prOt2 hen5 daj1
อย่าใกล้เกินไป ช่วยเดินถอยไปล้กที อย่ามาชิดกันเกินไปกว่านี้ โปรดเถอะเธอคนดีโปรดเห็นใจ,jA-2 klaj3 kZn1 paj1 CRj3 dZn1 TXj5 paj1 lok4 TI-1 jA-2 mA-1 Cit4 kan1 kZn1 paj1 kwA-2 nI-4 prOt2 Tz?2 TZ-1 Kon1 dI-1 prOt2 hen5 caj1
หากไม่คิดอะไร อย่ามองผ่านมาได้ไหม ก็ไม่รู้ต้องมองเธอกลับไปแบบไหน ไม่ให้รู้ว่าฉันมีใจคิดไกลว่าเพื่อนเธอ,hAk2 maj3 Kit4 ?a-2 raj1 jA-2 mXN1 PAn2 mA-1 dAj3 maj5 kX-3 maj3 rU-4 txN3 mXN1 TZ-1 klap2 paj1 bYp2 naj5 maj3 haj3 rU-4 wA-3 Can5 mI-1 caj1 Kit4 klaj1 wA-3 PWn3 TZ-1
ไม่รู้เมื่อไรความอดทนจะหมดลงเมื่ไร ไม่รู้เมื่อไรที่จะหยุดใจเอาไว้ไม่ได้ ฉันจึงตั้งใจเว้นระยะทาง ทั้งความห่างไม่เราใกล้กัน แต่ไม่รู้ทำไมเธอนั้น ยังคอยวนเวียนอยู่ตรงนี้,maj3 rU-4 mW-3 raj1 KwAm1 ?ot2 Ton1 ca?2 mot2 loN1 mE-1  raj1 maj3 rU-4 mW-3 raj1 TI-3 ca?2 jut2 caj1 ?aw1 waj4 maj3 dAj3 Can5 cvN1 taN3 caj1 wen4 ra-1 ja-4 TAN1 TaN4 KwAm1 hAN2 maj3 raw1 klaj3 kan1 tY-2 maj3 rU-4 Tam1 maj1 TZ-1 nan4 jaN1 KXj1 won1 wJn1 jU-2 troN1 nI-4
ไม่รู้เมื่อไรความอดทนจะหมดลงเมื่อไร ไม่รู้เมื่อไรที่จะหยุดใจเอาไว้ไม่ได้ ฉันจึงตั้งใจเว้นระยะทาง ทั้งความห่างไม่เราใกล้กัน แต่ไม่รู้ทำไมเธอนั้น ยังคอยวนเวียนอยู่ตรงนี้,maj3 rU-4 mW-3 raj1 KwAm1 ?ot2 Ton1 ca?2 mot2 loN1 mW-3 raj1 maj3 rU-4 mW-3 raj1 TI-3 ca?2 jut2 caj1 ?aw1 waj4 maj3 dAj3 Can5 cvN1 taN3 caj1 wen4 ra-1 ja-4 TAN1 TaN4 KwAm1 hAN2 maj3 raw1 klaj3 kan1 tY-2 maj3 rU-4 Tam1 maj1 TZ-1 nan4 jaN1 KXj1 won1 wJn1 jU-2 troN1 nI-4
ไม่รู้เมื่อไรความอดทนจะหมดลงเมื่อไร ไม่รู้เมื่อไรที่จะหยุดใจเอาไว้ไม่ได้ ฉันจึงตั้งใจเว้นระยะทาง ทั้งความห่างไม่ให้เราใกล้กัน แต่ไม่รู้ทำไมเธอนั้น ยังคอยวนเวียนอยู่ตรงนี้,maj3 rU-4 mW-3 raj1 KwAm1 ?ot2 Ton1 ca?2 mot2 loN1 mW-3 raj1 maj3 rU-4 mW-3 raj1 TI-3 ca?2 jut2 caj1 ?aw1 waj4 maj3 dAj3 Can5 cvN1 taN3 caj1 wen4 ra-1 ja-4 TAN1 TaN4 KwAm1 hAN2 maj3 haj3 raw1 klaj3 kan1 tY-2 maj3 rU-4 Tam1 maj1 TZ-1 nan4 jaN1 KXj1 won1 wJn1 jU-2 troN1 nI-4
ก็ไม่รู้ต้องมองเธอกลับไปแบบไหน ไม่ให้รู้ว่าฉันมีใจคิดไกลว่าเพื่องเธอ,kX-3 maj3 rU-4 txN3 mXN1 TZ-1 klap2 paj1 bYp2 naj5 maj3 haj3 rU-4 wA-3 Can5 mI-1 caj1 Kit4 klaj1 wA-3 PW-3 TZ-1
ก็ไม่รู้ต้องมองเธอกลับไปแบบไหน ไม่ให้รู้ว่าฉันมีใจคิดไกลว่าเพื่อนเธอ,kX-3 maj3 rU-4 txN3 mXN1 TZ-1 klap2 paj1 bYp2 naj5 maj3 haj3 rU-4 wA-3 Can5 mI-1 caj1 Kit4 klaj1 wA-3 PWn3 TZ-1
เพิ่งมา,PZN3 mA-1
เพลิง,PlZN1
พิง,PiN1
แพลง,PlYN1
พัง,PaN1
เพิ่ง,PZN3
เริ่ม,rZm3
แพง,PYN1
เพิ่งออก,PZN3 ?Xk2
รู้,rU-4
ทำ,Tam1
(ฉัน)เพิ่งกินข้าว,( Can5 ) PZN3 kin1 KAw3
กลับจากญี่ปุ่น,klap2 cAk2 jI-3 pun2
ออกจากโรงงาน,?Xk2 cAk2 rON1 NAn1
รู้เรื่องนั้น,rU-4 rWN3 nan4
ฉัน,Can5
ผมเรียนจบมหาวิทยาลัยปีที่แล้ว,Pom5 rJn1 cop2 ma-1 hA-5 wit4 Ta-4 jA-1 laj1 pI-1 TI-3 lYw4
เกมนี้ ทั้ง ๆ ที่เพิ่งซื้อ พังซะแล้ว,kEm1 nI-4 ทั้ง ๆ ที่ PZN3 sV-4 PaN1 sa?4 lYw4
เกมนี้ ทั้ง ๆ ที่เพิ่งซื้อ พังซะแล้ว,kEm1 nI-4 ทั้ง ๆ ที่ PZN3 sV-4 PaN1 sa?4 lYw4
เริ่มทำการบ้าน,rZm3 Tam1 kAn1 bAn3
เริ่มเรียนภาษาอังกฤษ,rZm3 rJn1 PA-1 sA-5 ?aN1 krit2
เขาเพิ่งเริ่มทำงานพาร์ทไทม์,Kaw5 PZN3 rZm3 Tam1 NAn1 PAt3 Taj1
เขาเพิ่งเริ่มทำงานพาร์ททาม,Kaw5 PZN3 rZm3 Tam1 NAn1 PAt3 TAm1
กินข้าวเช้าเสร็จ,kin1 KAw3 CAw4 set2
เธอเพิ่งทำความสะอาดห้องเสร็จ,TZ-1 PZN3 Tam1 KwAm1 sa?2 ?At2 hXN3 set2
รถของผมเพิ่งซ่อมเสร็จ,rot4 KXN5 Pom5 PZN3 sXm3 set2
อย่า,jA-2
อย่าเพิ่งวางสาย,jA-2 PZN3 wAN1 sAj5
เขาไปบริษัทแล้ว,Kaw5 paj1 bX-1 ri-4 sat2 lYw4
รถไฟออกไปซะแล้ว / เสียแล้ว,rot4 faj1 ?Xk2 paj1 sa?4 lYw4 / sJ-5 lYw4
ก็ไม่รู้ต้องมองเธอกลับไปแบบไหน ไม่ให้รู้ว่าฉันมีใจคิดไกลว่าเพื่อนเธอ,kX-3 maj3 rU-4 txN3 mXN1 TZ-1 klap2 paj1 bYp2 naj5 maj3 haj3 rU-4 wA-3 Can5 mI-1 caj1 Kit4 klaj1 wA-3 PWn3 TZ-1
วันนี้ตั๊กแตนตำข้าวปีนภูเขาสีม่วงเพื่อดูไฮเดรนเยีย,wan1 nI-4 tak4 ka-2 tYn1 tam1 KAw3 pIn1 PU-1 Kaw5 sI-5 mRN3 PW-3 dU-1 haj1 dE-1 ron1 jJ-1
วันนี้ตั๊กแตนตำข้าวปีนภูเขาสีม่วงเพื่อดูไฮเดรนเยีย,wan1 nI-4 tak4 ka-2 tYn1 tam1 KAw3 pIn1 PU-1 Kaw5 sI-5 mRN3 PW-3 dU-1 haj1 dE-1 ron1 jJ-1
ครับก็หวังว่าจะได้เจอกันอีกนะครับในครั้งต่อไปนะก็รักทุกคนเสมอนะครับอย่าให้ดูแลสุขภาพกันด้วยนะครับผมก็วันนี้เป็นประการใดก็ขออภัยนะครับ,Krap4 kX-3 waN5 wA-3 ca?2 dAj3 cZ-1 kan1 ?Ik2 na?4 Krap4 naj1 KraN4 tX-2 paj1 na?4 kX-3 rak4 Tuk4 Kon1 sa-1 mZ-5 na?4 Krap4 jA-2 haj3 dU-1 lY-1 suk2 Ka-2 PAp3 kan1 dRj3 na?4 Krap4 Pom5 kX-3 wan1 nI-4 pen1 pra-1 kAn1 daj1 kX-3 KX-5 ?a-2 Paj1 na?4 Krap4
ปิดประตู,pit2 pra-1 tU-1
อธิบาย,?a-2 Ti?4 bAj1
ไม้ยะมก,mAj4 ja?4 mok4
ครับก็หวังว่าจะได้เจอกันอีกนะครับในครั้งต่อไปนะก็รักทุกคนเสมอนะครับอย่าให้ดูแลสุขภาพกันด้วยนะครับผมก็วันนี้เป็นประการใดก็ขออภัยนะครับ,Krap4 kX-3 waN5 wA-3 ca?2 dAj3 cZ-1 kan1 ?Ik2 na?4 Krap4 naj1 KraN4 tX-2 paj1 na?4 kX-3 rak4 Tuk4 Kon1 sa-1 mZ-5 na?4 Krap4 jA-2 haj3 dU-1 lY-1 suk2 Ka-2 PAp3 kan1 dRj3 na?4 Krap4 Pom5 kX-3 wan1 nI-4 pen1 pra-1 kAn1 daj1 kX-3 KX-5 ?a-2 Paj1 na?4 Krap4
ตลาดนัดรถไฟเป็นตลาดนัดกลางคืน,ta-2 lAt2 nat4 rot4 faj1 pen1 ta-2 lAt2 nat4 klAN1 KVn1
ตลาดนัดรถไฟเป็นตลาดนัดกลางคืนมีของขายมากมาย,ta-2 lAt2 nat4 rot4 faj1 pen1 ta-2 lAt2 nat4 klAN1 KVn1 mI-1 KXN5 KAj5 mAk3 mAj1
ตลาดนัดรถไฟเป็นตลาดนัดกลางคืนมีของขายมากมายโดยตลาดนัดรถไฟที่แรกนั้นอยู่ที่จตุจักร,ta-2 lAt2 nat4 rot4 faj1 pen1 ta-2 lAt2 nat4 klAN1 KVn1 mI-1 KXN5 KAj5 mAk3 mAj1 dOj1 ta-2 lAt2 nat4 rot4 faj1 TI-3 rYk3 nan4 jU-2 TI-3 ca-2 tu?2 cak2
ตลาดนัดรถไฟเป็นตลาดนัดกลางคืนมีของขายมากมายโดยตลาดนัดรถไฟที่แรกนั้นอยู่ที่จตุจักรแต่ต่อมาถูกขอพื้นที่คืนเพื่อทำมาสร้างสถามีรถไฟฟัา,ta-2 lAt2 nat4 rot4 faj1 pen1 ta-2 lAt2 nat4 klAN1 KVn1 mI-1 KXN5 KAj5 mAk3 mAj1 dOj1 ta-2 lAt2 nat4 rot4 faj1 TI-3 rYk3 nan4 jU-2 TI-3 ca-2 tu?2 cak2 tY-2 tX-2 mA-1 TUk2 KX-5 PVn4 TI-3 KVn1 PW-3 Tam1 mA-1 sAN3 TA-5 mI-1 rot4 faj1 
แต่ต่อมาถูกขอพื้นที่คืนเพื่อทำมาสร้างสถามีรถไฟฟัา,tY-2 tX-2 mA-1 TUk2 KX-5 PVn4 TI-3 KVn1 PW-3 Tam1 mA-1 sAN3 TA-5 mI-1 rot4 faj1 
แต่ต่อมาถูกขอพื้นที่คืนเพื่อทำมาสร้างสถามีรถไฟฬา,tY-2 tX-2 mA-1 TUk2 KX-5 PVn4 TI-3 KVn1 PW-3 Tam1 mA-1 sAN3 TA-5 mI-1 rot4 faj1 lA-1
แต่ต่อมาถูกขอพื้นที่คืนเพื่อทำมาสร้างสถามีรถไฟฟัา,tY-2 tX-2 mA-1 TUk2 KX-5 PVn4 TI-3 KVn1 PW-3 Tam1 mA-1 sAN3 TA-5 mI-1 rot4 faj1 
แต่ต่อมาถูกขอพื้นที่คืนเพื่อทำมาสร้างสถามีรถไฟฟ้า,tY-2 tX-2 mA-1 TUk2 KX-5 PVn4 TI-3 KVn1 PW-3 Tam1 mA-1 sAN3 TA-5 mI-1 rot4 faj1 fA-4
ทำให้ในปัจจุบันต้องย้ายตลาดมาเปิดใหม่ที่ถนนศรีครินทร์แต่ก็ยังคงใช้ชื่อเดินว่าตลาดนัดรถไฟ,Tam1 haj3 naj1 pat2 cu?2 ban1 txN3 jAj4 ta-2 lAt2 mA-1 pZt2 maj2 TI-3 Ta-2 non5 sI-5 rin1 TXn1  tY-2 kX-3 jaN1 KoN1 Caj4 CV-3 dZn1 wA-3 ta-2 lAt2 nat4 rot4 faj1
"และเพิ่มชื่อถนนไว้ข้างหลังเป็น""ตลาดนัดรถไฟศรีนครินทร""ที่นค่เป็นที่ช้อปปิ้งขนาดใหญ่มีร้านค้ามากกว่า๑๐๐๐ร้าน","ly?4 PZm3 CV-3 Ta-2 non5 waj4 KAN3 laN5 pen1 "" ta-2 lAt2 nat4 rot4 faj1 sI-5 na-4 Ka-4 rin1 TXn1 "" TI-3  pen1 TI-3 CXp4 piN3 Ka-2 nAt2 jaj2 mI-1 rAn4 KA-4 mAk3 kwA-2 ๑๐๐1 rAn4"
"และเพิ่มชื่อถนนไว้ข้างหลังเป็น""ตลาดนัดรถไฟศรีนครินทร""ที่นี่เป็นที่ช้อปปิ้งขนาดใหญ่มีร้านค้ามากกว่า๑๐๐๐ร้าน","ly?4 PZm3 CV-3 Ta-2 non5 waj4 KAN3 laN5 pen1 "" ta-2 lAt2 nat4 rot4 faj1 sI-5 na-4 Ka-4 rin1 TXn1 "" TI-3 nI-3 pen1 TI-3 CXp4 piN3 Ka-2 nAt2 jaj2 mI-1 rAn4 KA-4 mAk3 kwA-2 ๑๐๐1 rAn4"
โดยแต่ละร้านจะออกแบบและตกแต่งสไตล์วินเทจอีกทั้งยังมีการแสดงและกิจกรรมมากมายเพื่อให้คนมาเดินเทียวมากขึ้น,dOj1 tY-2 la?4 rAn4 ca?2 ?Xk2 bYp2 ly?4 tok2 tyN2 sa-1 taj1 win1 TE-1 ?Ik2 TaN4 jaN1 mI-1 kAn1 sa-1 dYN1 ly?4 kit2 ca-2 kam1 mAk3 mAj1 PW-3 haj3 Kon1 mA-1 dZn1 TJw1 mAk3 Kvn3
ที่นี่มีสองโซนให้เลือกเดินโซนแรกคือโซนพลาซ่าเปิดวันอังคาร-วันอาทิตย์และโซนที่สองคือตลาดนัดที่อยู่ค้านนอกเปิดวันพุธและวันศุกร์-วันอาทิตย์เวลา๑๗.๐๐-๒๔.๐๐น.,TI-3 nI-3 mI-1 sXN5 sOn1 haj3 lWk3 dZn1 sOn1 rYk3 KV-1 sOn1 PlA-1 sA-3 pZt2 wan1 ?aN1 KAn1 - wan1 ?A-1 Tit4 ly?4 sOn1 TI-3 sXN5 KV-1 ta-2 lAt2 nat4 TI-3 jU-2 KAn4 nXk3 pZt2 wan1 Put4 ly?4 wan1 suk2 - wan1 ?A-1 Tit4 wE-1 lA-1 ๑๗.๐1 - ๒๔.๐1 nA-1 li-4 kA-1
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
เวลา,wE-1 lA-1
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯเปิดทุกวันอังคาร-วันอาทิตย์เวลา๑๗.-๐๑.๐๐น.,
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดรัชดาฯ,tX-2 mA-1 dAj3 mI-1 kAn1 pZt2 sA-5 KA-5 TI-3 sXN5 KV-1 ta-2 lAt2 nat4 rot4 faj1 rat4 dA-1 jU-2 KAN3 laN5 hAN3 ?Es4 PlA-1 nAt3 rat4 dA-1 pai-0+jAn0+noj4
ต่อมาได้มีการเปิดสาขาที่สองคือตลาดนัดรถไฟรัชดาอยู่ข้างหลังห้างเอสพลานาดร้ชดาฯ,tX-2 mA-1 dAj3 mI-1 kAn1 pZt2 sA-5 KA-5 TI-3 sXN5 KV-1 ta-2 lAt2 nat4 rot4 faj1 rat4 dA-1 jU-2 KAN3 laN5 hAN3 ?Es4 PlA-1 nAt3 rot4 dA-1 pai-0+jAn0+noj4
ร้ชดาฯ,rot4 dA-1 pai-0+jAn0+noj4
ร้ชดาฯ,rot4 dA-1 pai-0+jAn0+noj4
ร้ชดา,rot4 dA-1
รัชดา,rat4 dA-1
ตลาดนัดรถไฟรัดาหยุดวันอะไรวันจันทร์วันพุธวันพฤหัสบดีวันเสาร์,ta-2 lAt2 nat4 rot4 faj1 rat4  jut2 wan1 ?a-2 raj1 wan1 can1 wan1 Put4 wan1 Prv?4 hat2 sa-1 bX-1 dI-1 wan1 saw5
ตลาดนัดรถไฟรัชดาหยุดวันอะไรวันจันทร์วันพุธวันพฤหัสบดีวันเสาร์,ta-2 lAt2 nat4 rot4 faj1 rat4 dA-1 jut2 wan1 ?a-2 raj1 wan1 can1 wan1 Put4 wan1 Prv?4 hat2 sa-1 bX-1 dI-1 wan1 saw5
ปิจจุบันตลาดนัดรถไฟมีกี่ที่ที่เดียว๒ที่๓ที่หลายที่,pit2 cu?2 ban1 ta-2 lAt2 nat4 rot4 faj1 mI-1 kI-2 TI-3 TI-3 dJw1 3 TI-3 4 TI-3 lAj5 TI-3
ปัจจุบันตลาดนัดรถไฟมีกี่ที่ที่เดียว๒ที่๓ที่หลายที่,pat2 cu?2 ban1 ta-2 lAt2 nat4 rot4 faj1 mI-1 kI-2 TI-3 TI-3 dJw1 3 TI-3 4 TI-3 lAj5 TI-3
ทำไมตลาดนัดรถไฟจตุจักกรถึงย้ายมาอยู่แถวศรีครินทร์,Tam1 maj1 ta-2 lAt2 nat4 rot4 faj1 ca-2 tu?2 cak2 kXn1 TvN5 jAj4 mA-1 jU-2 TYw5 sI-5 rin1 TXn1 
ทำไมตลาดนัดรถไฟจตุจักรถึงย้ายมาอยู่แถวศรีครินทร์,Tam1 maj1 ta-2 lAt2 nat4 rot4 faj1 ca-2 tu?2 cak2 TvN5 jAj4 mA-1 jU-2 TYw5 sI-5 rin1 TXn1 
ทำไมตลาดนัดรถไฟจตุจักรถึงย้ายมาอยู่แถวศรีครินทร์เพราะว่าแถวนั้นคนน้อยเพราะว่าเดินทางลำบากเพราะว่าค่าช่าแพงเพราะว่าพื้นที่ตรงนั้นจะสร้างรถไฟฟัา,Tam1 maj1 ta-2 lAt2 nat4 rot4 faj1 ca-2 tu?2 cak2 TvN5 jAj4 mA-1 jU-2 TYw5 sI-5 rin1 TXn1  Prx?4 wA-3 TYw5 nan4 Kon1 nXj4 Prx?4 wA-3 dZn1 TAN1 lam1 bAk2 Prx?4 wA-3 KA-3 CA-3 PYN1 Prx?4 wA-3 PVn4 TI-3 troN1 nan4 ca?2 sAN3 rot4 faj1 
ทำไมตลาดนัดรถไฟจตุจักรถึงย้ายมาอยู่แถวศรีครินทร์เพราะว่าแถวนั้นคนน้อยเพราะว่าเดินทางลำบากเพราะว่าค่าช่าแพงเพราะว่าพื้นที่ตรงนั้นจะสร้างรถไฟฟ้า,Tam1 maj1 ta-2 lAt2 nat4 rot4 faj1 ca-2 tu?2 cak2 TvN5 jAj4 mA-1 jU-2 TYw5 sI-5 rin1 TXn1  Prx?4 wA-3 TYw5 nan4 Kon1 nXj4 Prx?4 wA-3 dZn1 TAN1 lam1 bAk2 Prx?4 wA-3 KA-3 CA-3 PYN1 Prx?4 wA-3 PVn4 TI-3 troN1 nan4 ca?2 sAN3 rot4 faj1 fA-4
